seed,lines,inputs,holds,score,combo,topcombo,btb,topbtb,tspins,piecesplaced,finalTime,,clears.singles,clears.doubles,clears.triples,clears.quads,clears.realtspins,clears.minitspins,clears.minitspinsingles,clears.tspinsingles,clears.tspindoubles,clears.tspintriples,clears.allclear,finesse.combo,finesse.faults,finesse.perfectpieces,replayid,copy,Stacking,,,,
662981639,40,437,21,14100,1,8,0,2,3,102,89733.33333,,25,2,0,1,0,0,0,0,2,1,0,1,107,61,645085a40a68d94999f12f3b,r:645085a40a68d94999f12f3b,,,,,
1443377281,40,462,27,12595,1,3,0,5,0,104,90098.33333,,4,2,0,8,0,0,0,0,0,0,0,0,94,62,63747bbe90ed7b3160ae24bb,r:63747bbe90ed7b3160ae24bb,,,,,
800000367,40,466,4,9244,2,3,0,1,0,102,97373.33333,,19,4,3,1,0,0,0,0,0,0,0,0,156,41,640b903481abac9b3362e15b,r:640b903481abac9b3362e15b,,,,,
2102038185,40,566,34,10054,1,3,0,3,0,114,98016.66667,,23,1,1,3,0,0,0,0,0,0,0,0,148,51,6424997a04d95706bc7143dd,r:6424997a04d95706bc7143dd,,,,,
1150555183,40,749,12,9344,1,3,0,1,0,105,198040,,20,6,0,2,0,0,0,0,0,0,0,0,390,7,6410927c81abac9b3364b6f1,r:6410927c81abac9b3364b6f1,,,,,
955506178,40,501,11,9678,1,3,0,1,0,102,143316.6667,,19,2,3,2,0,0,0,0,0,0,0,0,176,41,645339730a68d94999f27a17,r:645339730a68d94999f27a17,,,,,
700462730,40,505,10,9238,3,3,0,0,1,103,87561.66667,,26,4,2,0,0,1,0,0,0,0,0,2,157,36,64525dc7508a1eb061e5abfc,r:64525dc7508a1eb061e5abfc,,,,,
1237428583,40,775,7,9396,1,3,0,0,0,117,192011.6667,,13,9,3,0,0,0,0,0,0,0,0,0,396,18,642f0645c7bb03580488298e,r:642f0645c7bb03580488298e,,,,,
1738193735,40,692,9,9798,1,3,0,1,0,115,167983.3333,,8,7,2,3,0,0,0,0,0,0,0,0,315,24,635fd6da829ca10bc33be778,r:635fd6da829ca10bc33be778,,,,,
1866325543,40,584,19,10686,2,3,0,2,0,110,142361.6667,,8,7,2,3,0,0,0,0,0,0,0,3,189,32,63f79fe381abac9b335b77fc,r:63f79fe381abac9b335b77fc,,,,,
1240976751,40,472,1,10164,1,2,2,2,0,114,152208.3333,,12,4,0,5,0,0,0,0,0,0,0,1,141,55,6413489eb507939b0a6e2e72,r:6413489eb507939b0a6e2e72,,,,,
623374843,40,535,7,9716,1,4,0,2,0,115,144116.6667,,15,7,1,2,0,0,0,0,0,0,0,0,184,52,63f22b92b507939b0a61de5e,r:63f22b92b507939b0a61de5e,,,,,
1915245936,40,545,6,8726,1,2,0,1,0,120,243883.3333,,10,10,2,1,0,0,0,0,0,0,0,2,166,50,6443cdaa44b3865c6889854e,r:6443cdaa44b3865c6889854e,,,,,
63583908,40,443,12,9026,2,3,0,0,0,102,115420,,26,7,0,0,0,0,0,0,0,0,0,3,122,55,6453f93dc168111ad2e02d3f,r:6453f93dc168111ad2e02d3f,,,,,
1871540716,40,416,10,9794,1,5,0,1,0,104,140305,,15,9,1,1,0,0,0,0,0,0,0,3,87,63,6442a6a235154fed9e715ba5,r:6442a6a235154fed9e715ba5,,,,,
1137630868,40,676,18,9598,1,3,0,1,0,109,127411.6667,,11,6,3,2,0,0,0,0,0,0,0,0,302,24,6411be1fb507939b0a6d845b,r:6411be1fb507939b0a6d845b,,,,,
16626985,41,458,32,10136,2,3,0,1,0,108,79678.33333,,12,8,3,1,0,0,0,0,0,0,0,2,81,62,63e699cee1882f6d0a9058bc,r:63e699cee1882f6d0a9058bc,,,,,
1542409892,41,693,13,8832,1,2,0,1,0,126,236098.3333,,15,8,2,1,0,0,0,0,0,0,0,1,264,30,645502b9508a1eb061e6f0f2,r:645502b9508a1eb061e6f0f2,,,,,
1739605389,40,512,5,9254,2,3,0,1,0,103,109916.6667,,20,8,0,1,0,0,0,0,0,0,0,0,197,29,640b56c340fed39b1ee88675,r:640b56c340fed39b1ee88675,,,,,
1462493935,40,430,1,9466,1,1,0,1,0,102,117868.3333,,9,9,3,1,0,0,0,0,0,0,0,0,134,48,63b37af745b76b098cdb09fa,r:63b37af745b76b098cdb09fa,,,,,
1575774569,41,522,0,9420,1,2,0,1,0,111,199050,,16,7,1,2,0,0,0,0,0,0,0,0,205,35,63effc6dad41309b2bff0a77,r:63effc6dad41309b2bff0a77,,,,,
608632780,40,382,0,8692,2,3,0,0,0,104,127896.6667,,27,5,1,0,0,0,0,0,0,0,0,2,93,53,643d6da8e756836e237ed810,r:643d6da8e756836e237ed810,,,,,
1065215302,40,860,4,9595,2,3,0,2,1,119,274366.6667,,18,7,0,2,1,0,0,0,0,0,0,3,451,20,642e2a5e20fb39927603bb74,r:642e2a5e20fb39927603bb74,,,,,
117920248,40,437,4,8934,2,3,0,1,0,101,115808.3333,,21,6,1,1,0,0,0,0,0,0,0,1,136,46,6411df56ad41309b2b0b8bf9,r:6411df56ad41309b2b0b8bf9,,,,,
2085696813,40,463,9,10550,2,4,0,2,0,105,114005,,13,3,3,3,0,0,0,0,0,0,0,2,128,50,64401453053cb8ad714481bb,r:64401453053cb8ad714481bb,,,,,
2025298532,40,449,3,9146,1,2,0,0,0,108,117568.3333,,22,9,0,0,0,0,0,0,0,0,0,2,143,44,6452517965d6430930c87d46,r:6452517965d6430930c87d46,,,,,
883290116,40,769,24,9460,2,2,0,1,0,102,157775,,10,3,4,3,0,0,0,0,0,0,0,0,348,8,6432a11ec7bb03580489a0bd,r:6432a11ec7bb03580489a0bd,,,,,
1967109900,40,429,1,10052,1,3,0,1,0,106,124735,,13,1,3,4,0,0,0,0,0,0,0,0,134,41,64524ab754481fd487d5c26e,r:64524ab754481fd487d5c26e,,,,,
1713345283,42,594,5,9711,1,3,0,1,0,108,115178.3333,,19,6,1,2,0,0,0,0,0,0,0,0,238,21,6439fd56d104e8c4d9766683,r:6439fd56d104e8c4d9766683,,,,,
22279948,40,485,8,9857,1,2,0,2,0,102,98960,,14,3,4,2,0,0,0,0,0,0,0,3,153,41,6440b66b5052179ff0f34394,r:6440b66b5052179ff0f34394,,,,,
281628708,41,896,7,9035,1,4,0,1,0,126,308918.3333,,23,4,2,1,0,0,0,0,0,0,0,0,388,18,64457c3a44b3865c688a474e,r:64457c3a44b3865c688a474e,,,,,
1520213037,40,509,2,9290,3,3,0,1,0,115,173003.3333,,13,10,1,1,0,0,0,0,0,0,0,1,186,46,64550446f5ee1cc262059d63,r:64550446f5ee1cc262059d63,,,,,
1063042944,40,658,10,8254,1,3,0,1,0,119,331333.3333,,24,6,0,1,0,0,0,0,0,0,0,0,255,39,63b8058d4d1ec80965d4f020,r:63b8058d4d1ec80965d4f020,,,,,
931102001,40,748,1,9137,1,6,0,0,0,132,301018.3333,,16,6,4,0,0,0,0,0,0,0,0,2,361,44,638c025d77fc83107352feec,r:638c025d77fc83107352feec,,,,,
1785807423,40,362,15,13228,2,3,4,4,0,103,61961.66667,,2,1,0,9,0,0,0,0,0,0,0,3,50,76,637f0e7c6412ae312aebb5a7,r:637f0e7c6412ae312aebb5a7,,,,,
1670347477,40,362,10,13535,1,2,2,6,0,103,50000,,4,0,0,9,0,0,0,0,0,0,0,10,43,79,6359c1bd6d3682d6f906d1a4,r:6359c1bd6d3682d6f906d1a4,,,,,
505134508,41,416,33,12338,1,2,0,5,0,106,71576.66667,,5,6,0,6,0,0,0,0,0,0,0,3,69,65,62e3a5324362885feba369ef,r:62e3a5324362885feba369ef,,,,,
1751971282,40,340,10,15220,1,1,10,10,1,101,55651.66667,,0,0,0,10,1,0,0,0,0,0,0,4,51,74,63fb34942a57039b17cc3b45,r:63fb34942a57039b17cc3b45,,,,,
1211082487,42,396,26,12656,2,3,2,4,0,107,59178.33333,,6,2,0,8,0,0,0,0,0,0,0,1,55,76,6444a03a35154fed9e7235a4,r:6444a03a35154fed9e7235a4,,,,,
1968945449,40,336,13,13538,1,2,0,7,1,104,51625,,7,2,0,7,0,0,0,1,0,0,0,3,19,88,62d1010765acdbce1a7196fd,r:62d1010765acdbce1a7196fd,,,,,
50868181,40,426,18,13748,1,5,0,1,1,104,72726.66667,,27,4,1,0,0,0,0,0,1,0,1,1,80,61,619812dec2c05fb30f670f63,r:619812dec2c05fb30f670f63,,,,,
46227471,40,391,16,11006,3,4,0,2,0,101,48178.33333,,12,2,0,6,0,0,0,0,0,0,0,2,81,60,62b4873165acdbce1a673eb9,r:62b4873165acdbce1a673eb9,,,,,
1859492191,40,428,28,12340,1,2,0,6,0,102,53710,,9,2,1,6,0,0,0,0,0,0,0,4,90,54,6426d1c4fb49ed069e69fef7,r:6426d1c4fb49ed069e69fef7,,,,,
2050411372,40,394,40,11236,1,9,1,1,0,104,68561.66667,,7,6,3,3,0,0,0,0,0,0,0,0,57,72,63d4d7a756c1df6d14d3a4ad,r:63d4d7a756c1df6d14d3a4ad,,,,,
967999180,40,329,15,8832,1,2,0,1,0,101,62555,,30,3,0,1,0,0,0,0,0,0,0,2,47,77,64420a9556877088c314f627,r:64420a9556877088c314f627,,,,,
1104422217,40,388,34,28451,1,3,0,5,11,104,86608.33333,,3,2,0,3,2,0,0,0,6,3,1,37,5,99,64272309bcae8a06980bde9c,r:64272309bcae8a06980bde9c,,,,,
463832667,40,350,51,18466,14,17,0,0,0,105,50095,,38,1,0,0,0,0,0,0,0,0,0,10,14,92,645259160a68d94999f210b4,r:645259160a68d94999f210b4,,,,,
1876756502,40,576,45,14617,4,14,0,0,0,116,119026.6667,,30,5,0,0,0,0,0,0,0,0,0,3,153,58,64063568b507939b0a6917cf,r:64063568b507939b0a6917cf,,,,,
1115204416,40,367,,10656,1,2,0,2,0,101,57676.66667,,12,1,2,5,0,0,0,0,0,0,0,0,60,69,600c34bb029639e93c97d5b2,r:600c34bb029639e93c97d5b2,,,,,
1499260224,40,351,9,13360,1,2,0,8,0,107,54751.66667,,5,0,1,8,0,0,0,0,0,0,0,4,37,79,63aa9e3445b76b098cd8291b,r:63aa9e3445b76b098cd8291b,,,,,
213021208,40,390,6,13347,1,3,0,6,0,111,72751.66667,,4,2,0,8,0,0,0,0,0,0,0,5,74,68,63d6c3bb96fc8b6d043af633,r:63d6c3bb96fc8b6d043af633,,,,,
381582929,40,318,2,11404,1,4,0,4,0,102,40685,,11,1,1,6,0,0,0,0,0,0,0,0,29,82,63c485878b6199cff4ef9d9b,r:63c485878b6199cff4ef9d9b,,,,,
408184613,41,417,29,10224,1,6,0,1,0,105,56343.33333,,11,6,2,3,0,0,0,0,0,0,0,0,64,69,625fe66174b32603a6dabdb0,r:625fe66174b32603a6dabdb0,,,,,
281228326,40,359,,12906,2,3,0,5,0,102,62448.33333,,4,2,0,8,0,0,0,0,0,0,0,2,47,74,60a18ed1b4f0c31a9f8a0a9c,r:60a18ed1b4f0c31a9f8a0a9c,,,,,
1286675573,40,486,55,9893,1,7,0,0,0,112,72906.66667,,19,9,1,0,0,0,0,0,0,0,0,0,92,63,61d4eaa4cfc40273f1f51772,r:61d4eaa4cfc40273f1f51772,,,,,
157116189,40,411,21,14906,1,1,10,10,0,111,55343.33333,,0,0,0,10,0,0,0,0,0,0,0,6,73,74,62231be9aa308069771b6f56,r:62231be9aa308069771b6f56,,,,,
1795941251,41,516,32,8946,1,4,0,0,0,105,97598.33333,,27,4,2,0,0,0,0,0,0,0,0,2,151,46,638208fccc0a57ccac288b6a,r:638208fccc0a57ccac288b6a,,,,,
1808715973,42,412,30,14830,1,3,3,7,0,113,78133.33333,,2,0,0,10,0,0,0,0,0,0,0,0,57,83,64518c02508a1eb061e54e48,r:64518c02508a1eb061e54e48,,,,,
222763130,40,444,35,14733,1,2,10,10,0,109,63718.33333,,0,0,0,10,0,0,0,0,0,0,0,2,66,74,63c5f77b9343cecfda0ae22f,r:63c5f77b9343cecfda0ae22f,,,,,
368101926,40,442,44,12970,2,10,0,1,1,109,77845,,37,1,0,0,0,0,1,0,0,0,0,1,69,80,64571bef815cf27d04929c61,r:64571bef815cf27d04929c61,,,,,
1667697764,40,422,22,9913,1,5,0,1,0,101,65808.33333,,13,7,3,1,0,0,0,0,0,0,0,0,93,50,6457bfb8815cf27d0492e84f,r:6457bfb8815cf27d0492e84f,,,,,
2132627225,40,388,63,13881,10,12,1,1,0,102,46738.33333,,15,7,1,2,0,0,0,0,0,0,0,13,58,67,63480fd9e7bc74601ea9b05b,r:63480fd9e7bc74601ea9b05b,,,,,
1307163978,40,396,20,11046,2,8,0,1,0,105,83515,,15,7,1,2,0,0,0,0,0,0,0,5,50,73,62430d01e04653e38c865b3b,r:62430d01e04653e38c865b3b,,,,,
344186826,40,362,14,13578,3,3,0,6,0,104,63868.33333,,2,1,0,9,0,0,0,0,0,0,0,4,51,75,64415bf9053cb8ad71452152,r:64415bf9053cb8ad71452152,,,,,
891118769,40,327,12,11481,3,3,0,4,0,101,56368.33333,,13,0,1,6,0,0,0,0,0,0,0,0,39,75,64324a72c7bb035804897ad2,r:64324a72c7bb035804897ad2,,,,,
688430525,40,446,18,11080,3,7,0,1,0,107,112326.6667,,10,8,2,2,0,0,0,0,0,0,0,0,104,63,61bd9d48551f6403891ebfa1,r:61bd9d48551f6403891ebfa1,,,,,
1337130856,40,515,22,11029,1,2,0,3,0,105,104236.6667,,8,3,2,5,0,0,0,0,0,0,0,1,130,46,62432e2e8b136ae3b7387808,r:62432e2e8b136ae3b7387808,,,,,
351067875,40,425,27,13286,1,5,1,4,2,105,68311.66667,,8,2,2,5,1,0,0,0,1,0,0,1,78,67,637c47ba6eaebe3131dcc19a,r:637c47ba6eaebe3131dcc19a,,,,,
268674891,41,373,31,10126,1,6,0,1,0,104,66178.33333,,11,7,4,1,0,0,0,0,0,0,0,0,57,70,63be8dbbdc4f9dcfe5361e7b,r:63be8dbbdc4f9dcfe5361e7b,,,,,
805303636,40,389,27,9414,1,3,0,1,0,102,61041.66667,,21,4,1,2,0,0,0,0,0,0,0,5,64,68,64512e8d41655062abd64c00,r:64512e8d41655062abd64c00,,,,,
530870627,40,407,29,11551,1,3,0,4,0,105,75395,,8,3,2,5,0,0,0,0,0,0,0,1,64,66,61563573c775bff9f0ab8ea7,r:61563573c775bff9f0ab8ea7,,,,,
1897460237,41,674,21,9657,1,2,0,1,0,106,130783.3333,,15,3,4,2,0,0,0,0,0,0,0,1,269,31,635b1a0b8a8109fb6819d0e3,r:635b1a0b8a8109fb6819d0e3,,,,,
1810448419,40,373,,13550,4,4,0,5,0,105,43235,,4,0,0,9,0,0,0,0,0,0,0,0,53,71,610731d1a481005ab4ad8286,r:610731d1a481005ab4ad8286,,,,,
440511407,42,429,28,16750,4,4,0,6,0,105,53935,,3,2,1,8,0,0,0,0,0,0,1,0,74,69,632b3ab90248620713f11bf1,r:632b3ab90248620713f11bf1,,,,,
826709441,40,385,28,10186,1,3,0,2,0,102,52045,,12,2,4,3,0,0,0,0,0,0,0,0,68,64,63960570fecc3b670558a119,r:63960570fecc3b670558a119,,,,,
1584190919,40,344,36,14905,1,2,0,5,3,102,45035,,11,0,1,5,0,0,0,0,3,0,0,8,23,82,641ced559ed8697a6a55c23c,r:641ced559ed8697a6a55c23c,,,,,
552510228,40,381,26,14884,1,1,10,10,0,110,45980,,0,0,0,10,0,0,0,0,0,0,0,7,61,71,6443ebb8c0fad3659d8f3e9a,r:6443ebb8c0fad3659d8f3e9a,,,,,
2121511486,40,386,20,12216,1,3,0,6,0,104,45266.66667,,11,1,1,6,0,0,0,0,0,0,0,0,48,75,640b48d6be02c29b2024fd2b,r:640b48d6be02c29b2024fd2b,,,,,
22480980,40,389,4,14777,1,1,10,10,0,108,89373.33333,,0,0,0,10,0,0,0,0,0,0,0,1,69,73,633d72e463d2855fef98c77b,r:633d72e463d2855fef98c77b,,,,,
1039786677,40,445,22,28534,1,7,0,14,13,106,44105,,6,2,0,1,0,0,0,0,13,0,0,0,45,75,6448982a35154fed9e7412c6,r:6448982a35154fed9e7412c6,,,,,
862629524,40,333,7,13760,1,2,0,9,0,102,37951.66667,,2,1,0,9,0,0,0,0,0,0,0,0,41,74,64311079cf4508581d2c44af,r:64311079cf4508581d2c44af,,,,,
908727616,40,356,22,14441,2,2,0,9,1,102,44140,,1,0,1,9,1,0,0,0,0,0,0,0,31,79,6415474faa4882e759a074b4,r:6415474faa4882e759a074b4,,,,,
1321826884,40,373,26,13150,1,4,0,6,0,105,49600,,3,1,1,8,0,0,0,0,0,0,0,0,50,73,63f9090fb507939b0a646486,r:63f9090fb507939b0a646486,,,,,
630286149,40,369,,18942,1,4,0,5,1,103,46030,,11,3,1,5,0,1,0,0,0,0,2,2,31,83,60427651294b632f94a30d0f,r:60427651294b632f94a30d0f,,,,,
541516971,40,318,17,14110,1,2,0,9,0,101,48806.66667,,2,1,0,9,0,0,0,0,0,0,0,4,31,82,63e69e67e534b56d1ecca022,r:63e69e67e534b56d1ecca022,,,,,
912294478,40,390,31,10871,1,2,0,2,0,102,64343.33333,,7,5,1,5,0,0,0,0,0,0,0,3,36,80,61e8e57b2f1cc80c0e537dbf,r:61e8e57b2f1cc80c0e537dbf,,,,,
102885258,40,389,27,12922,1,3,0,6,0,104,51470,,8,0,0,8,0,0,0,0,0,0,0,0,51,72,63fdc835ad41309b2b03e5bc,r:63fdc835ad41309b2b03e5bc,,,,,
1093599484,40,410,25,10864,1,5,0,1,1,113,62326.66667,,12,4,6,0,0,0,0,0,1,0,0,1,48,78,63432a157c77f77cbbb56e9b,r:63432a157c77f77cbbb56e9b,,,,,
604009964,40,413,12,11142,3,6,0,1,1,102,40445,,13,7,1,2,0,0,0,0,1,0,0,0,85,57,63ab43d1645c08095d240096,r:63ab43d1645c08095d240096,,,,,
1057938290,40,356,20,10154,2,3,0,2,0,101,47726.66667,,12,3,2,4,0,0,0,0,0,0,0,5,33,78,62d9f416ce16427d6e84064f,r:62d9f416ce16427d6e84064f,,,,,
247883304,41,378,,10394,1,3,0,2,0,104,76433.33333,,9,5,2,4,0,0,0,0,0,0,0,2,57,71,5fdf5ef22a20d57fb87e235b,r:5fdf5ef22a20d57fb87e235b,,,,,
44357611,42,401,20,15161,1,3,8,8,1,106,59448.33333,,2,1,0,9,0,0,0,0,1,0,0,6,61,68,61f97ab1c5035f3693b04ffc,r:61f97ab1c5035f3693b04ffc,,,,,
731486947,40,307,35,12905,1,2,1,7,1,104,32446.66667,,2,3,0,8,0,1,0,0,0,0,0,55,1,103,644f180a508a1eb061e4211d,r:644f180a508a1eb061e4211d,,,,,
1216868512,40,362,27,13482,1,2,0,8,0,102,58301.66667,,6,1,0,8,0,0,0,0,0,0,0,2,45,76,63ea61c5b507939b0a5f1b5d,r:63ea61c5b507939b0a5f1b5d,,,,,
1783033194,40,395,27,11416,1,3,0,5,0,103,52421.66667,,7,3,1,6,0,0,0,0,0,0,0,4,58,65,6453505141655062abd7499b,r:6453505141655062abd7499b,,,,,
777425794,40,341,33,10715,1,3,0,2,0,101,54388.33333,,16,4,0,4,0,0,0,0,0,0,0,1,14,92,6231bba7a710be699d7307d2,r:6231bba7a710be699d7307d2,,,,,
611700128,40,323,36,12510,2,5,0,4,0,102,46118.33333,,8,0,0,8,0,0,0,0,0,0,0,27,9,96,64241ad0a0759606b8f6dae6,r:64241ad0a0759606b8f6dae6,,,,,
1368664848,40,379,50,12202,1,10,0,0,0,102,45803.33333,,26,7,0,0,0,0,0,0,0,0,0,0,46,76,63c53874dc4f9dcfe53879c0,r:63c53874dc4f9dcfe53879c0,,,,,
1087279021,40,352,31,9830,1,3,0,2,0,102,48095,,25,2,1,2,0,0,0,0,0,0,0,3,20,87,62abe33bdea07bce363c9184,r:62abe33bdea07bce363c9184,,,,,
1233269929,41,382,28,13870,1,2,4,4,0,107,54536.66667,,2,0,1,9,0,0,0,0,0,0,0,4,41,83,61efe810534017407e3be6ba,r:61efe810534017407e3be6ba,,,,,
359341285,40,338,13,13368,2,2,0,8,0,101,39880,,4,2,0,8,0,0,0,0,0,0,0,6,43,71,6438d42ae9b1894fa182eca7,r:6438d42ae9b1894fa182eca7,,,,,
1403705485,40,403,49,10805,1,8,0,1,1,103,48763.33333,,22,3,1,2,0,0,1,0,0,0,0,3,52,72,63b0e4854d1ec80965d27a06,r:63b0e4854d1ec80965d27a06,,,,,
1615665439,40,395,14,13791,1,3,0,9,0,102,57268.33333,,2,1,0,9,0,0,0,0,0,0,0,2,82,61,63ed860681abac9b3357d060,r:63ed860681abac9b3357d060,,,,,
643399234,40,366,32,10231,1,4,0,1,1,102,62516.66667,,27,2,1,1,0,0,0,0,1,0,0,1,44,76,63e5d3958a093e6d2da486a4,r:63e5d3958a093e6d2da486a4,,,,,
2005213367,40,368,23,12258,2,3,0,3,0,103,57931.66667,,6,1,0,8,0,0,0,0,0,0,0,0,38,74,644e83d5cad39dab9b7f12a3,r:644e83d5cad39dab9b7f12a3,,,,,
604541332,40,419,0,8892,1,3,0,0,0,102,77690,,22,9,0,0,0,0,0,0,0,0,0,1,137,45,61649845e17beeef4511ee90,r:61649845e17beeef4511ee90,,,,,
711911567,40,408,39,13826,3,3,0,9,0,102,61208.33333,,1,0,1,9,0,0,0,0,0,0,0,1,73,63,64574191cad39dab9b831684,r:64574191cad39dab9b831684,,,,,
1285263347,40,329,18,12461,2,2,1,4,2,104,51358.33333,,1,2,1,8,1,1,0,0,0,0,0,9,4,102,63f9bdd4b507939b0a64a2a6,r:63f9bdd4b507939b0a64a2a6,,,,,
1717724065,41,370,0,13656,2,2,4,4,0,106,46885,,1,2,0,9,0,0,0,0,0,0,0,3,63,67,6403cb505977d89b10d83725,r:6403cb505977d89b10d83725,,,,,
1831440058,40,367,14,14125,1,4,0,9,0,101,54156.66667,,2,1,0,9,0,0,0,0,0,0,0,1,58,68,6425fa271599c706a7975c37,r:6425fa271599c706a7975c37,,,,,
95785086,40,380,31,13018,1,3,0,7,0,102,48586.66667,,4,1,2,7,0,0,0,0,0,0,0,1,60,68,641b3577beb53e7a4b07e841,r:641b3577beb53e7a4b07e841,,,,,
393636027,40,419,30,13562,2,2,0,6,0,101,53405,,2,1,0,9,0,0,0,0,0,0,0,0,90,55,61d33bd6bd0b6454dfd6ac71,r:61d33bd6bd0b6454dfd6ac71,,,,,
2059692102,40,424,33,9388,2,4,0,1,0,101,78665,,15,9,1,1,0,0,0,0,0,0,0,0,95,55,6275567bf9903649447c21b6,r:6275567bf9903649447c21b6,,,,,
273159179,40,376,9,10860,1,3,0,2,0,104,53265,,9,4,1,5,0,0,0,0,0,0,0,1,62,70,6195b21c2d88c8b3166cdf39,r:6195b21c2d88c8b3166cdf39,,,,,
511663734,40,375,16,13444,1,2,0,5,0,101,69825,,2,1,0,9,0,0,0,0,0,0,0,0,63,66,63bd46147d6aa6cfc4a63cf2,r:63bd46147d6aa6cfc4a63cf2,,,,,
1017164269,40,408,41,13742,1,2,3,6,0,102,65570,,1,0,1,9,0,0,0,0,0,0,0,0,80,64,641fad9472059e7a4e3a0f43,r:641fad9472059e7a4e3a0f43,,,,,
1570326742,40,347,15,12642,1,3,0,6,0,103,63950,,5,4,1,6,0,0,0,0,0,0,0,2,43,79,643f8cb54779a9b38a6f8551,r:643f8cb54779a9b38a6f8551,,,,,
1186359359,40,430,20,11312,1,2,0,3,0,102,62060,,12,2,0,6,0,0,0,0,0,0,0,4,93,53,64188d33be02c29b202a4716,r:64188d33be02c29b202a4716,,,,,
2092801514,41,439,25,12264,1,3,0,5,0,105,78346.66667,,7,5,0,6,0,0,0,0,0,0,0,1,72,67,63da2a2496fc8b6d043c20dc,r:63da2a2496fc8b6d043c20dc,,,,,
1367793550,40,469,42,10783,1,8,0,1,0,108,78921.66667,,10,7,4,1,0,0,0,0,0,0,0,1,84,72,642d876f85f1735820af7df2,r:642d876f85f1735820af7df2,,,,,
1161776285,41,364,21,14162,1,2,1,8,0,105,57248.33333,,1,2,0,9,0,0,0,0,0,0,0,1,40,73,62671d3b3fd82c068e4d6362,r:62671d3b3fd82c068e4d6362,,,,,
2095107407,41,310,16,11862,1,3,0,3,0,104,53651.66667,,6,2,1,7,0,0,0,0,0,0,0,58,3,102,6437c3e1aa94a07e33f246f1,r:6437c3e1aa94a07e33f246f1,,,,,
1716180487,40,400,40,12648,2,7,0,5,0,103,54920,,7,3,1,6,0,0,0,0,0,0,0,2,53,71,63d4f1bbe534b56d1ec661c7,r:63d4f1bbe534b56d1ec661c7,,,,,
1896791571,40,409,40,9908,1,3,0,2,0,106,57948.33333,,11,7,1,3,0,0,0,0,0,0,0,2,66,70,6456b980c168111ad2e1657c,r:6456b980c168111ad2e1657c,,,,,
239467579,40,365,5,12646,1,2,0,6,0,104,69350,,5,0,1,8,0,0,0,0,0,0,0,1,75,64,64396968e9b1894fa1833421,r:64396968e9b1894fa1833421,,,,,
1000707472,41,401,38,12314,8,10,0,0,0,105,76538.33333,,6,13,3,0,0,0,0,0,0,0,0,2,71,68,637c467490ed7b3160b122ea,r:637c467490ed7b3160b122ea,,,,,
1890319600,40,388,,9306,1,3,0,1,0,103,75111.66667,,22,7,0,1,0,0,0,0,0,0,0,1,88,70,614b87f63d143144c794327b,r:614b87f63d143144c794327b,,,,,
331929960,40,415,24,11048,1,6,0,2,0,103,70780,,5,5,3,4,0,0,0,0,0,0,0,0,76,62,64113cc4aa4882e7599ed577,r:64113cc4aa4882e7599ed577,,,,,
635142287,40,327,16,13444,1,2,0,4,2,102,76183.33333,,9,4,2,3,0,0,0,0,1,1,0,3,38,84,644cc8f8a60706fa124409b6,r:644cc8f8a60706fa124409b6,,,,,
1783745941,40,341,21,14760,1,1,10,10,0,101,72150,,0,0,0,10,0,0,0,0,0,0,0,1,31,78,64161391b507939b0a6f4289,r:64161391b507939b0a6f4289,,,,,
996639074,40,383,21,11460,1,9,0,1,0,101,61956.66667,,12,7,2,2,0,0,0,0,0,0,0,2,72,60,6350c5fc1d8e81d5f1c9977a,r:6350c5fc1d8e81d5f1c9977a,,,,,
913190285,40,436,,10291,1,3,0,2,0,103,86546.66667,,15,7,1,2,0,0,0,0,0,0,0,1,91,64,60c50395be92ca2d215dabbd,r:60c50395be92ca2d215dabbd,,,,,
508619384,40,363,16,11862,1,2,1,4,0,105,52188.33333,,5,1,3,6,0,0,0,0,0,0,0,6,47,75,636ca3abd49473f7b4cb1cd1,r:636ca3abd49473f7b4cb1cd1,,,,,
1308805571,40,375,20,9786,2,4,0,1,0,103,61566.66667,,16,7,2,1,0,0,0,0,0,0,0,5,54,74,638b91e1a28f86105728c6e9,r:638b91e1a28f86105728c6e9,,,,,
1787533191,40,503,33,18328,1,5,0,3,3,101,91110,,7,3,2,4,0,0,0,1,2,0,1,1,113,63,643d5bb405baf9476c7deedd,r:643d5bb405baf9476c7deedd,,,,,
1974536117,41,358,8,11684,2,3,0,2,0,105,68218.33333,,3,4,2,6,0,0,0,0,0,0,0,15,56,73,64077e1dbe02c29b20236304,r:64077e1dbe02c29b20236304,,,,,
366199784,40,352,30,11784,1,4,0,3,0,102,64530,,7,3,1,6,0,0,0,0,0,0,0,14,39,78,644fce27f5ee1cc262031f97,r:644fce27f5ee1cc262031f97,,,,,
182393853,40,365,19,14813,1,2,10,10,0,102,69546.66667,,0,0,0,10,0,0,0,0,0,0,0,1,56,72,641c8f57dbe5737a6de4e7d2,r:641c8f57dbe5737a6de4e7d2,,,,,
1725467861,40,373,19,10524,2,8,1,1,0,107,63640,,12,5,2,3,0,0,0,0,0,0,0,3,45,77,6447878f1549b6a2d556940b,r:6447878f1549b6a2d556940b,,,,,
1872812412,40,318,20,14796,1,1,10,10,0,102,70836.66667,,0,0,0,10,0,0,0,0,0,0,0,7,11,92,61ef1e40ae21c8407709abfb,r:61ef1e40ae21c8407709abfb,,,,,
